EventID,Season,DayNum,WTeamID,LTeamID,WPoints,LPoints,ElapsedSeconds,EventTeamID,EventPlayerID,EventType
3687,2010,10,1301,1209,0,0,542,1209,601585,miss2_jump
3688,2010,10,1301,1209,0,0,542,1301,602904,reb_def
3689,2010,10,1301,1209,0,0,567,1209,601592,sub_in
3690,2010,10,1301,1209,0,0,567,1209,601582,sub_out
3691,2010,10,1301,1209,0,0,574,1301,602893,assist
3692,2010,10,1301,1209,14,9,574,1301,602896,made2_jump
3693,2010,10,1301,1209,0,0,577,1301,602904,foul_pers
3694,2010,10,1301,1209,0,0,587,1209,601589,miss2_jump
3695,2010,10,1301,1209,0,0,587,1301,602904,reb_def
3696,2010,10,1301,1209,0,0,598,1301,602908,miss3_jump
3697,2010,10,1301,1209,0,0,598,1301,602895,reb_off
3698,2010,10,1301,1209,16,9,603,1301,602895,made2_tip
3699,2010,10,1301,1209,0,0,618,1209,601584,miss2_lay
3700,2010,10,1301,1209,0,0,618,1301,602904,reb_def
3701,2010,10,1301,1209,0,0,629,1301,602896,foul_pers
3702,2010,10,1301,1209,0,0,629,1209,601586,sub_in
3703,2010,10,1301,1209,0,0,629,1209,601585,sub_out
3704,2010,10,1301,1209,0,0,629,1301,602896,turnover
3705,2010,10,1301,1209,0,0,654,1209,601591,miss2_jump
3706,2010,10,1301,1209,0,0,654,1301,602908,reb_def
3707,2010,10,1301,1209,0,0,685,1301,602904,miss2_jump
3708,2010,10,1301,1209,0,0,685,1301,602893,reb_off
3709,2010,10,1301,1209,18,9,696,1301,602896,made2_jump
3710,2010,10,1301,1209,0,0,706,1209,601589,assist
3711,2010,10,1301,1209,18,11,706,1209,601591,made2_lay
3712,2010,10,1301,1209,0,0,715,1301,602893,miss2_lay
3713,2010,10,1301,1209,0,0,715,1209,601584,reb_def
3714,2010,10,1301,1209,0,0,720,1209,601586,miss3_jump
3715,2010,10,1301,1209,0,0,720,1209,601592,reb_off
3716,2010,10,1301,1209,0,0,740,1301,602904,foul_pers
3717,2010,10,1301,1209,0,0,740,1209,601590,sub_in
3718,2010,10,1301,1209,0,0,740,1301,602900,sub_in
3719,2010,10,1301,1209,0,0,740,1301,602907,sub_in
3720,2010,10,1301,1209,0,0,740,1301,602909,sub_in
3721,2010,10,1301,1209,0,0,740,1209,601584,sub_out
3722,2010,10,1301,1209,0,0,740,1301,602893,sub_out
3723,2010,10,1301,1209,0,0,740,1301,602895,sub_out
3724,2010,10,1301,1209,0,0,740,1301,602896,sub_out
3725,2010,10,1301,1209,0,0,740,1301,602904,sub_out
3726,2010,10,1301,1209,0,0,740,1301,602908,sub_out
3727,2010,10,1301,1209,0,0,740,1209,601594,timeout_tv
3728,2010,10,1301,1209,0,0,742,1209,601589,miss2_jump
3729,2010,10,1301,1209,0,0,742,1301,602900,reb_def
3730,2010,10,1301,1209,20,11,764,1301,602896,made2_lay
3731,2010,10,1301,1209,0,0,783,1301,602907,foul_pers
3732,2010,10,1301,1209,0,0,797,1209,601592,miss2_jump
3733,2010,10,1301,1209,0,0,797,1209,601589,reb_off
3734,2010,10,1301,1209,0,0,801,1301,602907,steal
3735,2010,10,1301,1209,0,0,801,1209,601584,sub_in
3736,2010,10,1301,1209,0,0,801,1209,601595,sub_in
3737,2010,10,1301,1209,0,0,801,1209,601591,sub_out
3738,2010,10,1301,1209,0,0,801,1209,601592,sub_out
3739,2010,10,1301,1209,0,0,801,1209,601589,turnover
3740,2010,10,1301,1209,0,0,818,1301,602895,assist
3741,2010,10,1301,1209,23,11,818,1301,602896,made3_jump
3742,2010,10,1301,1209,0,0,845,1301,602907,foul_pers
3743,2010,10,1301,1209,0,0,853,1209,601584,assist
3744,2010,10,1301,1209,23,13,853,1209,601590,made2_jump
3745,2010,10,1301,1209,0,0,862,1209,601591,sub_in
3746,2010,10,1301,1209,0,0,862,1209,601589,sub_out
3747,2010,10,1301,1209,0,0,862,1301,602905,timeout
3748,2010,10,1301,1209,0,0,878,1209,601595,foul_pers
3749,2010,10,1301,1209,24,13,878,1301,602907,made1_free
3750,2010,10,1301,1209,25,13,878,1301,602907,made1_free
3751,2010,10,1301,1209,25,15,889,1209,601586,made2_jump
3752,2010,10,1301,1209,0,0,900,1209,601590,foul_pers
3753,2010,10,1301,1209,0,0,900,1301,602900,miss1_free
3754,2010,10,1301,1209,0,0,900,1209,601591,reb_def
3755,2010,10,1301,1209,0,0,900,1209,601585,sub_in
3756,2010,10,1301,1209,0,0,900,1209,601590,sub_out
3757,2010,10,1301,1209,0,0,905,1301,602895,foul_pers
3758,2010,10,1301,1209,0,0,907,1301,602908,sub_in
3759,2010,10,1301,1209,0,0,923,1209,601584,miss2_jump
3760,2010,10,1301,1209,0,0,923,1209,601594,reb_off
3761,2010,10,1301,1209,25,17,934,1209,601591,made2_lay
3762,2010,10,1301,1209,0,0,951,1301,602896,turnover
3763,2010,10,1301,1209,0,0,962,1209,601586,miss3_jump
3764,2010,10,1301,1209,0,0,962,1301,602896,reb_def
3765,2010,10,1301,1209,0,0,967,1209,601595,foul_pers
3766,2010,10,1301,1209,0,0,967,1209,601592,sub_in
3767,2010,10,1301,1209,0,0,967,1209,601586,sub_out
3768,2010,10,1301,1209,0,0,967,1301,602905,timeout_tv
3769,2010,10,1301,1209,26,17,967,1301,602896,made1_free
3770,2010,10,1301,1209,27,17,967,1301,602896,made1_free
3771,2010,10,1301,1209,0,0,985,1209,601584,assist
3772,2010,10,1301,1209,27,20,985,1209,601592,made3_jump
3773,2010,10,1301,1209,0,0,1001,1209,601585,foul_pers
3774,2010,10,1301,1209,0,0,1001,1209,601586,sub_in
3775,2010,10,1301,1209,0,0,1001,1209,601585,sub_out
3776,2010,10,1301,1209,28,20,1001,1301,602900,made1_free
3777,2010,10,1301,1209,29,20,1001,1301,602900,made1_free
3778,2010,10,1301,1209,0,0,1032,1209,601592,miss2_jump
3779,2010,10,1301,1209,0,0,1032,1209,601591,reb_off
3780,2010,10,1301,1209,0,0,1036,1301,602907,block
3781,2010,10,1301,1209,0,0,1036,1209,601591,miss2_lay
3782,2010,10,1301,1209,0,0,1039,1209,601591,reb_off
3783,2010,10,1301,1209,29,22,1042,1209,601591,made2_lay
3784,2010,10,1301,1209,0,0,1045,1209,601592,foul_pers
3785,2010,10,1301,1209,0,0,1045,1301,602909,miss1_free
3786,2010,10,1301,1209,0,0,1045,1209,601589,reb_def
3787,2010,10,1301,1209,0,0,1045,1209,601589,sub_in
3788,2010,10,1301,1209,0,0,1045,1301,602895,sub_in
3789,2010,10,1301,1209,0,0,1045,1209,601595,sub_out
3790,2010,10,1301,1209,0,0,1045,1301,602900,sub_out
3791,2010,10,1301,1209,30,22,1045,1301,602909,made1_free
3792,2010,10,1301,1209,0,0,1046,1301,602907,foul_pers
3793,2010,10,1301,1209,0,0,1046,1209,601589,miss1_free
3794,2010,10,1301,1209,0,0,1046,1209,601591,reb_off
3795,2010,10,1301,1209,0,0,1046,1301,602902,sub_in
3796,2010,10,1301,1209,0,0,1046,1301,602907,sub_out
3797,2010,10,1301,1209,30,24,1048,1209,601591,made2_lay
3798,2010,10,1301,1209,0,0,1067,1301,602895,miss3_jump
3799,2010,10,1301,1209,0,0,1067,1301,602908,reb_off
3800,2010,10,1301,1209,32,24,1072,1301,602908,made2_lay
3801,2010,10,1301,1209,0,0,1097,1209,601584,assist
3802,2010,10,1301,1209,32,26,1097,1209,601589,made2_lay
3803,2010,10,1301,1209,0,0,1119,1301,602895,miss3_jump
3804,2010,10,1301,1209,0,0,1119,1209,601592,reb_def
3805,2010,10,1301,1209,0,0,1156,1209,601584,assist
3806,2010,10,1301,1209,32,29,1156,1209,601589,made3_jump
3807,2010,10,1301,1209,0,0,1177,1301,602909,miss3_jump
3808,2010,10,1301,1209,0,0,1177,1209,601592,reb_def
3809,2010,10,1301,1209,0,0,1200,1209,601589,miss3_jump
3810,2010,10,1301,1209,0,0,1200,1209,601594,reb_dead
3811,2010,10,1301,1209,0,0,1212,1301,602904,turnover
3812,2010,10,1301,1209,0,0,1214,1209,601584,steal
3813,2010,10,1301,1209,0,0,1218,1209,601592,miss3_jump
3814,2010,10,1301,1209,0,0,1218,1209,601587,reb_off
3815,2010,10,1301,1209,0,0,1223,1209,601587,turnover
3816,2010,10,1301,1209,0,0,1225,1301,602908,steal
3817,2010,10,1301,1209,0,0,1229,1301,602908,miss3_jump
3818,2010,10,1301,1209,0,0,1229,1301,602909,reb_off
3819,2010,10,1301,1209,0,0,1244,1209,601584,miss2_jump
3820,2010,10,1301,1209,0,0,1244,1301,602896,miss2_jump
3821,2010,10,1301,1209,0,0,1244,1209,601589,reb_def
3822,2010,10,1301,1209,0,0,1244,1301,602909,reb_def
3823,2010,10,1301,1209,0,0,1279,1209,601590,sub_in
3824,2010,10,1301,1209,0,0,1279,1209,601584,sub_out
3825,2010,10,1301,1209,0,0,1296,1209,601592,foul_pers
3826,2010,10,1301,1209,0,0,1296,1301,602904,miss1_free
3827,2010,10,1301,1209,0,0,1296,1301,602905,reb_dead
3828,2010,10,1301,1209,33,29,1296,1301,602904,made1_free
3829,2010,10,1301,1209,0,0,1307,1301,602904,foul_pers
3830,2010,10,1301,1209,33,31,1331,1209,601587,made2_lay
3831,2010,10,1301,1209,0,0,1342,1209,601590,foul_pers
3832,2010,10,1301,1209,0,0,1342,1209,601584,sub_in
3833,2010,10,1301,1209,0,0,1342,1209,601590,sub_out
3834,2010,10,1301,1209,0,0,1349,1301,602909,miss3_jump
3835,2010,10,1301,1209,0,0,1349,1209,601592,reb_def
3836,2010,10,1301,1209,0,0,1369,1209,601587,turnover
3837,2010,10,1301,1209,0,0,1381,1209,601587,foul_pers
3838,2010,10,1301,1209,0,0,1381,1209,601591,sub_in
3839,2010,10,1301,1209,0,0,1381,1209,601587,sub_out
3840,2010,10,1301,1209,0,0,1382,1301,602908,miss2_jump
3841,2010,10,1301,1209,0,0,1382,1301,602896,reb_off
3842,2010,10,1301,1209,0,0,1386,1301,602896,miss2_lay
3843,2010,10,1301,1209,0,0,1386,1209,601589,reb_def
3844,2010,10,1301,1209,0,0,1397,1209,601589,turnover
3845,2010,10,1301,1209,0,0,1398,1301,602904,steal
3846,2010,10,1301,1209,0,0,1404,1301,602908,assist
3847,2010,10,1301,1209,35,31,1404,1301,602909,made2_lay
3848,2010,10,1301,1209,35,33,1434,1209,601592,made2_jump
3849,2010,10,1301,1209,37,33,1448,1301,602895,made2_lay
3850,2010,10,1301,1209,0,0,1453,1301,602907,sub_in
3851,2010,10,1301,1209,0,0,1453,1301,602904,sub_out
3852,2010,10,1301,1209,0,0,1453,1209,601594,timeout
3853,2010,10,1301,1209,0,0,1467,1209,601584,miss2_lay
3854,2010,10,1301,1209,0,0,1467,1209,601591,reb_off
3855,2010,10,1301,1209,0,0,1470,1301,602908,block
3856,2010,10,1301,1209,0,0,1470,1209,601591,miss2_lay
3857,2010,10,1301,1209,0,0,1472,1301,602896,reb_def
3858,2010,10,1301,1209,0,0,1480,1301,602896,turnover
3859,2010,10,1301,1209,0,0,1481,1209,601584,steal
3860,2010,10,1301,1209,37,35,1483,1209,601584,made2_lay
3861,2010,10,1301,1209,0,0,1499,1301,602895,turnover
3862,2010,10,1301,1209,0,0,1501,1209,601586,steal
3863,2010,10,1301,1209,0,0,1506,1209,601582,sub_in
3864,2010,10,1301,1209,0,0,1506,1301,602900,sub_in
3865,2010,10,1301,1209,0,0,1506,1209,601586,sub_out
3866,2010,10,1301,1209,0,0,1506,1301,602895,sub_out
3867,2010,10,1301,1209,0,0,1506,1209,601594,timeout
3868,2010,10,1301,1209,0,0,1530,1209,601591,miss2_jump
3869,2010,10,1301,1209,0,0,1530,1301,602907,reb_def
3870,2010,10,1301,1209,0,0,1547,1301,602900,miss3_jump
3871,2010,10,1301,1209,0,0,1547,1209,601594,reb_def
3872,2010,10,1301,1209,0,0,1549,1209,601594,timeout_tv
3873,2010,10,1301,1209,0,0,1576,1209,601589,assist
3874,2010,10,1301,1209,37,37,1576,1209,601584,made2_lay
3875,2010,10,1301,1209,0,0,1588,1209,601591,foul_pers
3876,2010,10,1301,1209,0,0,1590,1301,602907,miss2_lay
3877,2010,10,1301,1209,0,0,1590,1209,601589,reb_def
3878,2010,10,1301,1209,0,0,1600,1209,601589,miss3_jump
3879,2010,10,1301,1209,0,0,1600,1301,602908,reb_def
3880,2010,10,1301,1209,0,0,1622,1209,601589,foul_pers
3881,2010,10,1301,1209,0,0,1622,1209,601586,sub_in
3882,2010,10,1301,1209,0,0,1622,1209,601587,sub_in
3883,2010,10,1301,1209,0,0,1622,1209,601595,sub_in
3884,2010,10,1301,1209,0,0,1622,1301,602895,sub_in
3885,2010,10,1301,1209,0,0,1622,1209,601582,sub_out
3886,2010,10,1301,1209,0,0,1622,1209,601589,sub_out
3887,2010,10,1301,1209,0,0,1622,1209,601591,sub_out
3888,2010,10,1301,1209,0,0,1622,1301,602908,sub_out
3889,2010,10,1301,1209,38,37,1622,1301,602900,made1_free
3890,2010,10,1301,1209,39,37,1622,1301,602900,made1_free
3891,2010,10,1301,1209,0,0,1642,1301,602907,block
3892,2010,10,1301,1209,0,0,1642,1209,601595,miss2_lay
3893,2010,10,1301,1209,0,0,1644,1301,602907,reb_def
3894,2010,10,1301,1209,0,0,1655,1301,602895,assist
3895,2010,10,1301,1209,41,37,1655,1301,602896,made2_lay
3896,2010,10,1301,1209,0,0,1660,1209,601584,turnover
3897,2010,10,1301,1209,0,0,1661,1301,602900,steal
3898,2010,10,1301,1209,0,0,1665,1301,602909,miss3_jump
3899,2010,10,1301,1209,0,0,1665,1301,602895,reb_off
3900,2010,10,1301,1209,0,0,1668,1209,601589,sub_in
3901,2010,10,1301,1209,0,0,1668,1209,601590,sub_in
3902,2010,10,1301,1209,0,0,1668,1209,601591,sub_in
3903,2010,10,1301,1209,0,0,1668,1301,602902,sub_in
3904,2010,10,1301,1209,0,0,1668,1209,601584,sub_out
3905,2010,10,1301,1209,0,0,1668,1209,601587,sub_out
3906,2010,10,1301,1209,0,0,1668,1209,601595,sub_out
3907,2010,10,1301,1209,0,0,1668,1301,602896,sub_out
3908,2010,10,1301,1209,0,0,1668,1301,602895,turnover
3909,2010,10,1301,1209,0,0,1687,1209,601586,foul_pers
3910,2010,10,1301,1209,0,0,1687,1301,602907,foul_pers
3911,2010,10,1301,1209,0,0,1687,1301,602904,sub_in
3912,2010,10,1301,1209,0,0,1687,1301,602907,sub_out
3913,2010,10,1301,1209,0,0,1687,1209,601594,timeout_tv
3914,2010,10,1301,1209,41,38,1687,1209,601591,made1_free
3915,2010,10,1301,1209,41,39,1687,1209,601591,made1_free
3916,2010,10,1301,1209,43,39,1718,1301,602900,made2_lay
3917,2010,10,1301,1209,0,0,1734,1209,601586,foul_pers
3918,2010,10,1301,1209,0,0,1734,1301,602900,steal
3919,2010,10,1301,1209,0,0,1734,1209,601584,sub_in
3920,2010,10,1301,1209,0,0,1734,1209,601586,sub_out
3921,2010,10,1301,1209,0,0,1734,1209,601586,turnover
3922,2010,10,1301,1209,44,39,1745,1301,602900,made1_free
3923,2010,10,1301,1209,45,39,1758,1301,602900,made1_free
3924,2010,10,1301,1209,0,0,1772,1209,601590,assist
3925,2010,10,1301,1209,0,0,1772,1209,601589,miss2_jump
3926,2010,10,1301,1209,0,0,1772,1209,601590,reb_off
3927,2010,10,1301,1209,0,0,1772,1301,602893,sub_in
3928,2010,10,1301,1209,0,0,1772,1301,602908,sub_in
3929,2010,10,1301,1209,0,0,1772,1301,602900,sub_out
3930,2010,10,1301,1209,0,0,1772,1301,602909,sub_out
3931,2010,10,1301,1209,45,41,1772,1209,601591,made2_lay
3932,2010,10,1301,1209,0,0,1798,1301,602908,miss2_jump
3933,2010,10,1301,1209,0,0,1798,1301,602893,reb_off
3934,2010,10,1301,1209,0,0,1804,1301,602893,assist
3935,2010,10,1301,1209,48,41,1804,1301,602895,made3_jump
3936,2010,10,1301,1209,0,0,1820,1301,602902,foul_pers
3937,2010,10,1301,1209,0,0,1820,1209,601582,sub_in
3938,2010,10,1301,1209,0,0,1820,1209,601585,sub_in
3939,2010,10,1301,1209,0,0,1820,1301,602896,sub_in
3940,2010,10,1301,1209,0,0,1820,1209,601584,sub_out
3941,2010,10,1301,1209,0,0,1820,1209,601592,sub_out
3942,2010,10,1301,1209,0,0,1820,1301,602904,sub_out
3943,2010,10,1301,1209,0,0,1822,1209,601582,miss2_jump
3944,2010,10,1301,1209,0,0,1822,1209,601591,reb_off
3945,2010,10,1301,1209,0,0,1825,1301,602902,foul_pers
3946,2010,10,1301,1209,0,0,1836,1209,601590,turnover
3947,2010,10,1301,1209,0,0,1837,1301,602908,steal
3948,2010,10,1301,1209,0,0,1856,1301,602902,miss2_jump
3949,2010,10,1301,1209,0,0,1856,1209,601590,reb_def
3950,2010,10,1301,1209,0,0,1873,1209,601590,miss3_jump
3951,2010,10,1301,1209,0,0,1873,1301,602895,reb_def
3952,2010,10,1301,1209,0,0,1881,1301,602895,miss2_lay
3953,2010,10,1301,1209,0,0,1881,1209,601582,reb_def
3954,2010,10,1301,1209,0,0,1889,1209,601582,miss3_jump
3955,2010,10,1301,1209,0,0,1889,1209,601591,reb_off
3956,2010,10,1301,1209,0,0,1892,1209,601591,miss2_lay
3957,2010,10,1301,1209,0,0,1892,1301,602896,reb_def
3958,2010,10,1301,1209,0,0,1903,1209,601583,sub_in
3959,2010,10,1301,1209,0,0,1903,1209,601584,sub_in
3960,2010,10,1301,1209,0,0,1903,1209,601587,sub_in
3961,2010,10,1301,1209,0,0,1903,1209,601595,sub_in
3962,2010,10,1301,1209,0,0,1903,1301,602900,sub_in
3963,2010,10,1301,1209,0,0,1903,1301,602904,sub_in
3964,2010,10,1301,1209,0,0,1903,1209,601582,sub_out
3965,2010,10,1301,1209,0,0,1903,1209,601589,sub_out
3966,2010,10,1301,1209,0,0,1903,1209,601590,sub_out
3967,2010,10,1301,1209,0,0,1903,1209,601591,sub_out
3968,2010,10,1301,1209,0,0,1903,1301,602895,sub_out
3969,2010,10,1301,1209,0,0,1903,1301,602902,sub_out
3970,2010,10,1301,1209,0,0,1903,1301,602905,timeout
3971,2010,10,1301,1209,0,0,1916,1209,601595,block
3972,2010,10,1301,1209,0,0,1916,1301,602896,miss2_jump
3973,2010,10,1301,1209,0,0,1918,1209,601585,reb_def
3974,2010,10,1301,1209,0,0,1920,1301,602900,foul_pers
3975,2010,10,1301,1209,0,0,1920,1209,601585,miss1_free
3976,2010,10,1301,1209,0,0,1920,1209,601594,reb_dead
3977,2010,10,1301,1209,0,0,1920,1301,602904,reb_def
3978,2010,10,1301,1209,0,0,1932,1209,601595,foul_pers
3979,2010,10,1301,1209,0,0,1932,1209,601586,sub_in
3980,2010,10,1301,1209,0,0,1932,1209,601589,sub_in
3981,2010,10,1301,1209,0,0,1932,1209,601591,sub_in
3982,2010,10,1301,1209,0,0,1932,1209,601585,sub_out
3983,2010,10,1301,1209,0,0,1932,1209,601587,sub_out
3984,2010,10,1301,1209,0,0,1932,1209,601595,sub_out
3985,2010,10,1301,1209,0,0,1932,1301,602905,timeout_tv
3986,2010,10,1301,1209,49,41,1932,1301,602904,made1_free
3987,2010,10,1301,1209,50,41,1932,1301,602904,made1_free
3988,2010,10,1301,1209,0,0,1958,1209,601586,miss3_jump
3989,2010,10,1301,1209,0,0,1958,1301,602904,reb_def
3990,2010,10,1301,1209,0,0,1979,1209,601586,foul_pers
3991,2010,10,1301,1209,51,41,1979,1301,602900,made1_free
3992,2010,10,1301,1209,52,41,1979,1301,602900,made1_free
3993,2010,10,1301,1209,0,0,2001,1209,601584,assist
3994,2010,10,1301,1209,52,43,2001,1209,601589,made2_jump
3995,2010,10,1301,1209,0,0,2016,1209,601583,foul_pers
3996,2010,10,1301,1209,0,0,2016,1301,602895,sub_in
3997,2010,10,1301,1209,0,0,2016,1301,602908,sub_out
3998,2010,10,1301,1209,53,43,2016,1301,602904,made1_free
3999,2010,10,1301,1209,54,43,2016,1301,602904,made1_free
4000,2010,10,1301,1209,0,0,2032,1301,602896,foul_pers
4001,2010,10,1301,1209,0,0,2043,1209,601584,miss2_jump
4002,2010,10,1301,1209,0,0,2043,1301,602904,reb_def
4003,2010,10,1301,1209,0,0,2067,1301,602895,assist
4004,2010,10,1301,1209,56,43,2067,1301,602904,made2_lay
4005,2010,10,1301,1209,0,0,2082,1209,601591,assist
4006,2010,10,1301,1209,56,45,2082,1209,601589,made2_jump
4007,2010,10,1301,1209,0,0,2109,1209,601591,foul_pers
4008,2010,10,1301,1209,0,0,2109,1301,602904,miss1_free
4009,2010,10,1301,1209,0,0,2109,1209,601589,reb_def
4010,2010,10,1301,1209,0,0,2109,1209,601592,sub_in
4011,2010,10,1301,1209,0,0,2109,1209,601595,sub_in
4012,2010,10,1301,1209,0,0,2109,1301,602909,sub_in
4013,2010,10,1301,1209,0,0,2109,1209,601583,sub_out
4014,2010,10,1301,1209,0,0,2109,1209,601591,sub_out
4015,2010,10,1301,1209,0,0,2109,1301,602893,sub_out
4016,2010,10,1301,1209,57,45,2109,1301,602904,made1_free
4017,2010,10,1301,1209,0,0,2117,1301,602900,foul_pers
4018,2010,10,1301,1209,0,0,2117,1209,601584,miss1_free
4019,2010,10,1301,1209,0,0,2117,1301,602909,reb_def
4020,2010,10,1301,1209,0,0,2117,1209,601591,sub_in
4021,2010,10,1301,1209,0,0,2117,1209,601589,sub_out
4022,2010,10,1301,1209,57,46,2117,1209,601584,made1_free
4023,2010,10,1301,1209,0,0,2141,1301,602909,assist
4024,2010,10,1301,1209,59,46,2141,1301,602896,made2_jump
4025,2010,10,1301,1209,0,0,2153,1209,601586,miss3_jump
4026,2010,10,1301,1209,0,0,2153,1301,602895,reb_def
4027,2010,10,1301,1209,0,0,2162,1301,602895,assist
4028,2010,10,1301,1209,61,46,2162,1301,602900,made2_lay
4029,2010,10,1301,1209,0,0,2169,1209,601584,miss3_jump
4030,2010,10,1301,1209,0,0,2169,1301,602895,reb_def
4031,2010,10,1301,1209,0,0,2175,1301,602895,assist
4032,2010,10,1301,1209,63,46,2175,1301,602909,made2_lay
4033,2010,10,1301,1209,0,0,2178,1209,601585,sub_in
4034,2010,10,1301,1209,0,0,2178,1209,601589,sub_in
4035,2010,10,1301,1209,0,0,2178,1209,601590,sub_in
4036,2010,10,1301,1209,0,0,2178,1209,601584,sub_out
4037,2010,10,1301,1209,0,0,2178,1209,601586,sub_out
4038,2010,10,1301,1209,0,0,2178,1209,601595,sub_out
4039,2010,10,1301,1209,0,0,2178,1209,601594,timeout
4040,2010,10,1301,1209,0,0,2182,1209,601594,timeout_tv
4041,2010,10,1301,1209,0,0,2199,1301,602895,foul_pers
4042,2010,10,1301,1209,0,0,2199,1209,601585,miss1_free
4043,2010,10,1301,1209,0,0,2199,1301,602904,reb_def
4044,2010,10,1301,1209,63,47,2199,1209,601585,made1_free
4045,2010,10,1301,1209,0,0,2218,1301,602904,miss2_jump
4046,2010,10,1301,1209,0,0,2218,1209,601585,reb_def
4047,2010,10,1301,1209,0,0,2231,1301,602904,foul_pers
4048,2010,10,1301,1209,0,0,2231,1209,601591,miss1_free
4049,2010,10,1301,1209,0,0,2231,1301,602895,reb_def
4050,2010,10,1301,1209,65,47,2264,1301,602900,made2_jump
4051,2010,10,1301,1209,0,0,2281,1301,602900,foul_pers
4052,2010,10,1301,1209,0,0,2281,1209,601582,sub_in
4053,2010,10,1301,1209,0,0,2281,1209,601591,sub_out
4054,2010,10,1301,1209,65,48,2281,1209,601589,made1_free
4055,2010,10,1301,1209,65,49,2281,1209,601589,made1_free
4056,2010,10,1301,1209,0,0,2316,1301,602900,miss2_jump
4057,2010,10,1301,1209,0,0,2316,1301,602904,reb_off
4058,2010,10,1301,1209,67,49,2318,1301,602904,made2_lay
4059,2010,10,1301,1209,0,0,2325,1209,601590,miss2_lay
4060,2010,10,1301,1209,0,0,2325,1209,601589,reb_off
4061,2010,10,1301,1209,0,0,2329,1209,601589,turnover
4062,2010,10,1301,1209,0,0,2331,1301,602895,steal
4063,2010,10,1301,1209,0,0,2334,1301,602909,miss3_jump
4064,2010,10,1301,1209,0,0,2334,1209,601582,reb_def
4065,2010,10,1301,1209,67,51,2341,1209,601585,made2_lay
4066,2010,10,1301,1209,0,0,2371,1301,602895,miss2_lay
4067,2010,10,1301,1209,0,0,2371,1301,602904,reb_off
4068,2010,10,1301,1209,0,0,2376,1209,601585,foul_pers
4069,2010,10,1301,1209,0,0,2376,1209,601583,sub_in
4070,2010,10,1301,1209,0,0,2376,1209,601595,sub_in
4071,2010,10,1301,1209,0,0,2376,1301,602893,sub_in
4072,2010,10,1301,1209,0,0,2376,1301,602899,sub_in
4073,2010,10,1301,1209,0,0,2376,1301,602901,sub_in
4074,2010,10,1301,1209,0,0,2376,1301,602907,sub_in
4075,2010,10,1301,1209,0,0,2376,1301,602908,sub_in
4076,2010,10,1301,1209,0,0,2376,1209,601589,sub_out
4077,2010,10,1301,1209,0,0,2376,1209,601592,sub_out
4078,2010,10,1301,1209,0,0,2376,1301,602895,sub_out
4079,2010,10,1301,1209,0,0,2376,1301,602896,sub_out
4080,2010,10,1301,1209,0,0,2376,1301,602900,sub_out
4081,2010,10,1301,1209,0,0,2376,1301,602904,sub_out
4082,2010,10,1301,1209,0,0,2376,1301,602909,sub_out
4083,2010,10,1301,1209,68,51,2376,1301,602900,made1_free
4084,2010,10,1301,1209,69,51,2376,1301,602900,made1_free
4085,2010,10,1301,1209,0,0,2387,1209,601582,miss3_jump
4086,2010,10,1301,1209,0,0,2387,1209,601585,reb_off
4087,2010,10,1301,1209,0,0,2397,1209,601583,assist
4088,2010,10,1301,1209,69,53,2397,1209,601595,made2_lay
4089,2010,10,1326,1241,0,0,15,1326,603257,miss2_jump
4090,2010,10,1326,1241,0,0,15,1326,603257,reb_off
4091,2010,10,1326,1241,2,0,27,1326,603243,made2_lay
4092,2010,10,1326,1241,0,0,50,1241,602025,turnover
4093,2010,10,1326,1241,0,0,52,1326,603243,steal
4094,2010,10,1326,1241,0,0,55,1326,603243,assist
4095,2010,10,1326,1241,4,0,55,1326,603250,made2_lay
4096,2010,10,1326,1241,4,2,68,1241,602023,made2_lay
4097,2010,10,1326,1241,0,0,98,1326,603245,turnover
4098,2010,10,1326,1241,0,0,117,1241,602029,foul_pers
4099,2010,10,1326,1241,0,0,117,1326,603243,foul_pers
4100,2010,10,1326,1241,0,0,117,1241,602029,turnover
4101,2010,10,1326,1241,0,0,130,1326,603249,miss2_lay
4102,2010,10,1326,1241,0,0,130,1241,602023,reb_def
4103,2010,10,1326,1241,0,0,153,1241,602025,turnover
4104,2010,10,1326,1241,0,0,155,1326,603249,steal
4105,2010,10,1326,1241,6,2,158,1326,603243,made2_jump
4106,2010,10,1326,1241,0,0,166,1241,602033,miss3_jump
4107,2010,10,1326,1241,0,0,166,1326,603257,reb_def
4108,2010,10,1326,1241,0,0,180,1326,603249,assist
4109,2010,10,1326,1241,8,2,180,1326,603257,made2_lay
4110,2010,10,1326,1241,0,0,196,1241,602029,turnover
4111,2010,10,1326,1241,0,0,198,1326,603257,steal
4112,2010,10,1326,1241,0,0,205,1326,603245,assist
4113,2010,10,1326,1241,10,2,205,1326,603243,made2_jump
4114,2010,10,1326,1241,0,0,208,1241,602031,timeout
4115,2010,10,1326,1241,0,0,220,1241,602034,miss3_jump
4116,2010,10,1326,1241,0,0,220,1326,603257,reb_def
4117,2010,10,1326,1241,0,0,225,1326,603257,turnover
4118,2010,10,1326,1241,10,4,249,1241,602033,made2_jump
4119,2010,10,1326,1241,0,0,275,1326,603249,miss2_jump
4120,2010,10,1326,1241,0,0,275,1241,602033,reb_def
4121,2010,10,1326,1241,0,0,284,1241,602033,miss3_jump
